
'elastic',s [[AnatoliiStepaniuk , 0.47, https://avatars2.githubusercontent.com/u/11556624?v=4],[brwe , 0.44, https://avatars0.githubusercontent.com/u/4320215?v=4],[s1monw , 0.43, https://avatars0.githubusercontent.com/u/973334?v=4],[rmuir , 0.43, https://avatars1.githubusercontent.com/u/504194?v=4],[dimitris-athanasiou , 0.42, https://avatars3.githubusercontent.com/u/9351617?v=4],[jpountz , 0.41, https://avatars2.githubusercontent.com/u/299848?v=4],[kimchy , 0.40, https://avatars1.githubusercontent.com/u/41300?v=4],[clintongormley , 0.40, https://avatars0.githubusercontent.com/u/56599?v=4],[imotov , 0.32, https://avatars3.githubusercontent.com/u/655851?v=4],[jaymode , 0.32, https://avatars1.githubusercontent.com/u/4339958?v=4]]
'apache',s [[srowen , 0.05, https://avatars0.githubusercontent.com/u/822522?v=4],[nisarhassan12 , 0.04, https://avatars3.githubusercontent.com/u/46004116?v=4],[linehk , 0.03, https://avatars2.githubusercontent.com/u/8375793?v=4],[jy03078584 , 0.03, https://avatars0.githubusercontent.com/u/7719370?v=4],[JoshuaJeme , 0.03, https://avatars2.githubusercontent.com/u/1128385?v=4],[ralf0131 , 0.03, https://avatars1.githubusercontent.com/u/4397305?v=4],[igor-suhorukov , 0.03, https://avatars1.githubusercontent.com/u/10332206?v=4],[kezhenxu94 , 0.03, https://avatars3.githubusercontent.com/u/15965696?v=4],[axmanwang , 0.03, https://avatars3.githubusercontent.com/u/1586503?v=4],[abel533 , 0.03, https://avatars0.githubusercontent.com/u/1787798?v=4]]
'silentsignal',s [[skylot , 0.50, https://avatars3.githubusercontent.com/u/118523?v=4],[13-beta2 , 0.50, https://avatars0.githubusercontent.com/u/2017168?v=4],[riboribo , 0.50, https://avatars1.githubusercontent.com/u/9336045?v=4],[asviridenko , 0.50, https://avatars1.githubusercontent.com/u/7235847?v=4],[kendling , 0.50, https://avatars3.githubusercontent.com/u/3919496?v=4],[KpChuck , 0.50, https://avatars1.githubusercontent.com/u/26860157?v=4],[dgorshkov , 0.50, https://avatars3.githubusercontent.com/u/20928181?v=4],[wuyongzheng , 0.40, https://avatars0.githubusercontent.com/u/128517?v=4],[NeoSpb , 0.33, https://avatars1.githubusercontent.com/u/3824056?v=4],[JaviLukiOfficial , 0.33, https://avatars0.githubusercontent.com/u/42473691?v=4]]
'cloudbees',s [[Wadeck , 0.43, https://avatars1.githubusercontent.com/u/2662497?v=4],[abayer , 0.42, https://avatars2.githubusercontent.com/u/120218?v=4],[recena , 0.39, https://avatars3.githubusercontent.com/u/1021745?v=4],[tfennelly , 0.36, https://avatars0.githubusercontent.com/u/429311?v=4],[christ66 , 0.34, https://avatars1.githubusercontent.com/u/1302212?v=4],[oleg-nenashev , 0.34, https://avatars0.githubusercontent.com/u/3000480?v=4],[olamy , 0.33, https://avatars2.githubusercontent.com/u/19728?v=4],[ohtake , 0.32, https://avatars2.githubusercontent.com/u/1013655?v=4],[imod , 0.32, https://avatars1.githubusercontent.com/u/543297?v=4],[KostyaSha , 0.31, https://avatars2.githubusercontent.com/u/231611?v=4]]
'adservio',s [[mikulucky , 0.08, https://avatars0.githubusercontent.com/u/4526195?v=4],[Argyro-Sioziou , 0.08, https://avatars0.githubusercontent.com/u/22822639?v=4],[4lexis , 0.08, https://avatars0.githubusercontent.com/u/19871727?v=4],[gwildor28 , 0.08, https://avatars0.githubusercontent.com/u/16000365?v=4],[SrdjanPaunovic , 0.08, https://avatars1.githubusercontent.com/u/22815104?v=4],[qpi , 0.08, https://avatars2.githubusercontent.com/u/1001491?v=4],[okinskas , 0.08, https://avatars0.githubusercontent.com/u/20372387?v=4],[joshzambales , 0.08, https://avatars1.githubusercontent.com/u/8704552?v=4],[iamrichardjones , 0.07, https://avatars3.githubusercontent.com/u/14842151?v=4],[Crossy147 , 0.06, https://avatars2.githubusercontent.com/u/7272996?v=4]]
'captech consulting',s [[doompadee , 0.08, https://avatars3.githubusercontent.com/u/31240866?v=4],[pedroAlba , 0.07, https://avatars1.githubusercontent.com/u/23246530?v=4],[UWarbs , 0.06, https://avatars3.githubusercontent.com/u/6990603?v=4],[shivg7706 , 0.06, https://avatars2.githubusercontent.com/u/21190262?v=4],[neilbryson , 0.05, https://avatars1.githubusercontent.com/u/10649516?v=4],[isabiq , 0.04, https://avatars1.githubusercontent.com/u/19510920?v=4],[rahulmaddineni , 0.04, https://avatars0.githubusercontent.com/u/17508935?v=4],[keepal7 , 0.04, https://avatars2.githubusercontent.com/u/30037250?v=4],[xuthus , 0.03, https://avatars2.githubusercontent.com/u/6282044?v=4],[nikitap492 , 0.03, https://avatars3.githubusercontent.com/u/18111582?v=4]]
'uber',s [[mk9440 , 0.11, https://avatars1.githubusercontent.com/u/17431191?v=4],[shivg7706 , 0.06, https://avatars2.githubusercontent.com/u/21190262?v=4],[isabiq , 0.04, https://avatars1.githubusercontent.com/u/19510920?v=4],[xuthus , 0.03, https://avatars2.githubusercontent.com/u/6282044?v=4],[severalfly , 0.03, https://avatars1.githubusercontent.com/u/8219881?v=4],[djy0 , 0.03, https://avatars3.githubusercontent.com/u/23182033?v=4],[christianbender , 0.03, https://avatars0.githubusercontent.com/u/23243382?v=4],[xdream86 , 0.03, https://avatars0.githubusercontent.com/u/1835487?v=4],[kdn251 , 0.03, https://avatars1.githubusercontent.com/u/16903644?v=4],[QingfengLee , 0.03, https://avatars1.githubusercontent.com/u/3244825?v=4]]
'ant inform',s [[slepmog , 0.12, https://avatars1.githubusercontent.com/u/7415007?v=4],[micjahn , 0.12, https://avatars2.githubusercontent.com/u/3475026?v=4],[yoshi389111 , 0.12, https://avatars0.githubusercontent.com/u/15214393?v=4],[Matrix44 , 0.12, https://avatars1.githubusercontent.com/u/1388744?v=4],[tgibson11 , 0.12, https://avatars1.githubusercontent.com/u/3578666?v=4],[herman1vdb , 0.12, https://avatars3.githubusercontent.com/u/8955362?v=4],[aniederle , 0.12, https://avatars0.githubusercontent.com/u/41335187?v=4],[strguntbr , 0.11, https://avatars1.githubusercontent.com/u/4062126?v=4],[MicheleMas , 0.11, https://avatars2.githubusercontent.com/u/10667397?v=4],[az-ericso , 0.11, https://avatars1.githubusercontent.com/u/15348044?v=4]]
'red hat',s [[pjanouse , 0.12, https://avatars1.githubusercontent.com/u/1011760?v=4],[ohtake , 0.12, https://avatars2.githubusercontent.com/u/1013655?v=4],[imod , 0.11, https://avatars1.githubusercontent.com/u/543297?v=4],[christ66 , 0.10, https://avatars1.githubusercontent.com/u/1302212?v=4],[alex-savchuk , 0.09, https://avatars3.githubusercontent.com/u/3902563?v=4],[budius , 0.08, https://avatars1.githubusercontent.com/u/2651842?v=4],[KostyaSha , 0.08, https://avatars2.githubusercontent.com/u/231611?v=4],[jeffret-b , 0.08, https://avatars0.githubusercontent.com/u/37345299?v=4],[Wadeck , 0.07, https://avatars1.githubusercontent.com/u/2662497?v=4],[albers , 0.07, https://avatars3.githubusercontent.com/u/2901725?v=4]]
'pondus',s [[aidendeom , 0.25, https://avatars0.githubusercontent.com/u/3867547?v=4],[shubhamyeole , 0.25, https://avatars3.githubusercontent.com/u/15117339?v=4],[grijeshsaini , 0.11, https://avatars3.githubusercontent.com/u/9973395?v=4],[gkdn , 0.10, https://avatars1.githubusercontent.com/u/4112632?v=4],[shivg7706 , 0.06, https://avatars2.githubusercontent.com/u/21190262?v=4],[Darkyenus , 0.06, https://avatars0.githubusercontent.com/u/5280068?v=4],[cdeange , 0.05, https://avatars2.githubusercontent.com/u/3208823?v=4],[mikemonteith , 0.05, https://avatars3.githubusercontent.com/u/227467?v=4],[jrenner , 0.05, https://avatars1.githubusercontent.com/u/1393288?v=4],[isabiq , 0.04, https://avatars1.githubusercontent.com/u/19510920?v=4]]
'http://www.bitnei.cn',s [[RaytorHu , 0.17, https://avatars1.githubusercontent.com/u/37994163?v=4],[codepiano , 0.10, https://avatars1.githubusercontent.com/u/2015631?v=4],[crskyp , 0.09, https://avatars2.githubusercontent.com/u/1946453?v=4],[yellowgg , 0.08, https://avatars1.githubusercontent.com/u/27286340?v=4],[jinyahuan , 0.08, https://avatars1.githubusercontent.com/u/17841662?v=4],[JerrySeven , 0.08, https://avatars0.githubusercontent.com/u/43209747?v=4],[Isolation-Lee , 0.08, https://avatars1.githubusercontent.com/u/51596015?v=4],[emacarron , 0.07, https://avatars2.githubusercontent.com/u/1587939?v=4],[a173030685 , 0.07, https://avatars0.githubusercontent.com/u/9361755?v=4],[yidasanqian , 0.07, https://avatars3.githubusercontent.com/u/10655188?v=4]]
'ofpay',s [[Fruiter , 0.25, https://avatars0.githubusercontent.com/u/1571308?v=4],[gigix , 0.12, https://avatars3.githubusercontent.com/u/140960?v=4],[wangdx , 0.11, https://avatars3.githubusercontent.com/u/567127?v=4],[jy1989 , 0.11, https://avatars2.githubusercontent.com/u/1291756?v=4],[codepiano , 0.10, https://avatars1.githubusercontent.com/u/2015631?v=4],[lukesandberg , 0.09, https://avatars3.githubusercontent.com/u/210140?v=4],[emacarron , 0.07, https://avatars2.githubusercontent.com/u/1587939?v=4],[nschaffner , 0.07, https://avatars1.githubusercontent.com/u/43625356?v=4],[jeffgbutler , 0.07, https://avatars1.githubusercontent.com/u/3521127?v=4],[CodeingBoy , 0.07, https://avatars3.githubusercontent.com/u/5211253?v=4]]
'winit',s [[DoyuTu , 0.50, https://avatars1.githubusercontent.com/u/19929855?v=4],[ajffdnt , 0.22, https://avatars2.githubusercontent.com/u/4186486?v=4],[kakotor , 0.14, https://avatars0.githubusercontent.com/u/1669371?v=4],[kareanyi , 0.14, https://avatars1.githubusercontent.com/u/10240570?v=4],[tianmu , 0.14, https://avatars1.githubusercontent.com/u/3356089?v=4],[gaigeshen , 0.14, https://avatars2.githubusercontent.com/u/7309579?v=4],[slepmog , 0.12, https://avatars1.githubusercontent.com/u/7415007?v=4],[micjahn , 0.12, https://avatars2.githubusercontent.com/u/3475026?v=4],[yoshi389111 , 0.12, https://avatars0.githubusercontent.com/u/15214393?v=4],[Matrix44 , 0.12, https://avatars1.githubusercontent.com/u/1388744?v=4]]
'china academy of science',s [[mrwlei , 0.18, https://avatars2.githubusercontent.com/u/11771469?v=4],[VirtualPier , 0.17, https://avatars0.githubusercontent.com/u/14327199?v=4],[shminer , 0.14, https://avatars3.githubusercontent.com/u/5599964?v=4],[Iboome , 0.14, https://avatars1.githubusercontent.com/u/23609667?v=4],[gigix , 0.12, https://avatars3.githubusercontent.com/u/140960?v=4],[meikaiyipian , 0.12, https://avatars1.githubusercontent.com/u/10267454?v=4],[strguntbr , 0.11, https://avatars1.githubusercontent.com/u/4062126?v=4],[ajffdnt , 0.11, https://avatars2.githubusercontent.com/u/4186486?v=4],[codepiano , 0.10, https://avatars1.githubusercontent.com/u/2015631?v=4],[cypherdare , 0.10, https://avatars2.githubusercontent.com/u/1843131?v=4]]
'apache @alibaba',s [[codepiano , 0.10, https://avatars1.githubusercontent.com/u/2015631?v=4],[xuzhiyiYoh , 0.06, https://avatars0.githubusercontent.com/u/48389485?v=4],[kinglaw1204 , 0.06, https://avatars0.githubusercontent.com/u/20039931?v=4],[kmoco2am , 0.06, https://avatars2.githubusercontent.com/u/7467713?v=4],[jcsantosbr , 0.05, https://avatars1.githubusercontent.com/u/3025846?v=4],[dirk-olmes , 0.05, https://avatars2.githubusercontent.com/u/429878?v=4],[CodeingBoy , 0.04, https://avatars3.githubusercontent.com/u/5211253?v=4],[emacarron , 0.04, https://avatars2.githubusercontent.com/u/1587939?v=4],[jeffgbutler , 0.03, https://avatars1.githubusercontent.com/u/3521127?v=4],[harawata , 0.03, https://avatars3.githubusercontent.com/u/149268?v=4]]
'cyberagent, inc.',s [[RikHeijdens , 0.20, https://avatars0.githubusercontent.com/u/7520719?v=4],[zsmatyas , 0.20, https://avatars3.githubusercontent.com/u/8737074?v=4],[tresvecesseis , 0.18, https://avatars1.githubusercontent.com/u/10452415?v=4],[IanDBird , 0.18, https://avatars1.githubusercontent.com/u/165482?v=4],[drhill , 0.17, https://avatars1.githubusercontent.com/u/878790?v=4],[marcbaechinger , 0.16, https://avatars3.githubusercontent.com/u/584321?v=4],[AquilesCanta , 0.15, https://avatars1.githubusercontent.com/u/8539544?v=4],[szaboa , 0.08, https://avatars0.githubusercontent.com/u/3526708?v=4],[jeoliva , 0.08, https://avatars3.githubusercontent.com/u/7904247?v=4],[stellabei , 0.08, https://avatars0.githubusercontent.com/u/7138797?v=4]]
'lóhika',s [[netmaxt3r , 0.12, https://avatars2.githubusercontent.com/u/1734518?v=4],[rgoggins , 0.10, https://avatars3.githubusercontent.com/u/21098225?v=4],[lukesandberg , 0.09, https://avatars3.githubusercontent.com/u/210140?v=4],[shiehnpin , 0.09, https://avatars3.githubusercontent.com/u/6296986?v=4],[hrskrs , 0.08, https://avatars0.githubusercontent.com/u/6645025?v=4],[yorickhenning , 0.07, https://avatars1.githubusercontent.com/u/23535960?v=4],[rashiq , 0.07, https://avatars0.githubusercontent.com/u/1624385?v=4],[yekmer , 0.06, https://avatars0.githubusercontent.com/u/323078?v=4],[yqritc , 0.04, https://avatars1.githubusercontent.com/u/6405259?v=4],[sebastienrouif , 0.04, https://avatars2.githubusercontent.com/u/2768618?v=4]]
'freedom and dreams',s [[seventheluck , 0.50, https://avatars2.githubusercontent.com/u/35403428?v=4],[RaytorHu , 0.17, https://avatars1.githubusercontent.com/u/37994163?v=4],[ojw28 , 0.08, https://avatars1.githubusercontent.com/u/7881572?v=4],[a173030685 , 0.07, https://avatars0.githubusercontent.com/u/9361755?v=4],[illusorycloud , 0.06, https://avatars0.githubusercontent.com/u/31980412?v=4],[marcbaechinger , 0.05, https://avatars3.githubusercontent.com/u/584321?v=4],[rashiq , 0.03, https://avatars0.githubusercontent.com/u/1624385?v=4],[onefansofworld , 0.03, https://avatars0.githubusercontent.com/u/7973094?v=4],[huzekang , 0.02, https://avatars0.githubusercontent.com/u/18548053?v=4],[xiangflight , 0.02, https://avatars1.githubusercontent.com/u/10072416?v=4]]
'simplabs ',s [[burunduk , 0.25, https://avatars0.githubusercontent.com/u/912818?v=4],[daramos , 0.14, https://avatars2.githubusercontent.com/u/1821444?v=4],[dsaltares , 0.14, https://avatars2.githubusercontent.com/u/570314?v=4],[vmilea , 0.14, https://avatars1.githubusercontent.com/u/278476?v=4],[MrStahlfelge , 0.14, https://avatars3.githubusercontent.com/u/26038055?v=4],[moly , 0.14, https://avatars0.githubusercontent.com/u/184491?v=4],[johnnyapol , 0.12, https://avatars1.githubusercontent.com/u/5902494?v=4],[nooone , 0.12, https://avatars3.githubusercontent.com/u/5896510?v=4],[code-disaster , 0.12, https://avatars1.githubusercontent.com/u/4644167?v=4],[hneuer , 0.12, https://avatars3.githubusercontent.com/u/1545118?v=4]]
'重庆替比网络科技有限公司',s [[paperant , 0.25, https://avatars3.githubusercontent.com/u/18215687?v=4],[twoyao , 0.20, https://avatars2.githubusercontent.com/u/3994717?v=4],[Caeson , 0.17, https://avatars0.githubusercontent.com/u/14235657?v=4],[tanwenhai , 0.14, https://avatars1.githubusercontent.com/u/6077165?v=4],[meikaiyipian , 0.12, https://avatars1.githubusercontent.com/u/10267454?v=4],[mrwlei , 0.09, https://avatars2.githubusercontent.com/u/11771469?v=4],[VirtualPier , 0.08, https://avatars0.githubusercontent.com/u/14327199?v=4],[crossoverJie , 0.08, https://avatars3.githubusercontent.com/u/15684156?v=4],[shminer , 0.07, https://avatars3.githubusercontent.com/u/5599964?v=4],[onefansofworld , 0.06, https://avatars0.githubusercontent.com/u/7973094?v=4]]
'skio',s [[aaronysj , 0.33, https://avatars3.githubusercontent.com/u/13292046?v=4],[macrozheng , 0.20, https://avatars2.githubusercontent.com/u/15903809?v=4],[xiaoyangW , 0.11, https://avatars1.githubusercontent.com/u/19143485?v=4],[mrwlei , 0.09, https://avatars2.githubusercontent.com/u/11771469?v=4],[jun1st , 0.07, https://avatars2.githubusercontent.com/u/140474?v=4],[kmoco2am , 0.06, https://avatars2.githubusercontent.com/u/7467713?v=4],[ralf0131 , 0.05, https://avatars1.githubusercontent.com/u/4397305?v=4],[jcsantosbr , 0.05, https://avatars1.githubusercontent.com/u/3025846?v=4],[paopaofish , 0.05, https://avatars0.githubusercontent.com/u/16202266?v=4],[dirk-olmes , 0.05, https://avatars2.githubusercontent.com/u/429878?v=4]]
'dark phoenixs',s [[yakolee , 0.07, https://avatars1.githubusercontent.com/u/6767054?v=4],[yanquanyu , 0.06, https://avatars2.githubusercontent.com/u/6947841?v=4],[jy03078584 , 0.05, https://avatars0.githubusercontent.com/u/7719370?v=4],[duxinglangzi , 0.05, https://avatars2.githubusercontent.com/u/30685649?v=4],[zihengCat , 0.04, https://avatars3.githubusercontent.com/u/19472493?v=4],[MachineChen , 0.04, https://avatars0.githubusercontent.com/u/37149045?v=4],[luocaodan , 0.04, https://avatars3.githubusercontent.com/u/22339284?v=4],[azy2 , 0.04, https://avatars2.githubusercontent.com/u/6697407?v=4],[lihengming , 0.04, https://avatars3.githubusercontent.com/u/17757549?v=4],[nschaffner , 0.04, https://avatars1.githubusercontent.com/u/43625356?v=4]]
'alibaba ',s [[alfredzouang , 0.06, https://avatars0.githubusercontent.com/u/43456743?v=4],[15101596893 , 0.06, https://avatars3.githubusercontent.com/u/26040780?v=4],[DepthZ , 0.06, https://avatars2.githubusercontent.com/u/26402116?v=4],[xuzhiyiYoh , 0.03, https://avatars0.githubusercontent.com/u/48389485?v=4],[snipercy , 0.03, https://avatars3.githubusercontent.com/u/5162780?v=4],[ralf0131 , 0.03, https://avatars1.githubusercontent.com/u/4397305?v=4],[guohao , 0.03, https://avatars0.githubusercontent.com/u/13098309?v=4],[fanchenggang , 0.02, https://avatars1.githubusercontent.com/u/20358122?v=4],[Guilai1990 , 0.02, https://avatars3.githubusercontent.com/u/14935638?v=4],[snowflake3721 , 0.02, https://avatars3.githubusercontent.com/u/26294597?v=4]]
'lagou tech inc.',s [[kakotor , 0.14, https://avatars0.githubusercontent.com/u/1669371?v=4],[kareanyi , 0.14, https://avatars1.githubusercontent.com/u/10240570?v=4],[tianmu , 0.14, https://avatars1.githubusercontent.com/u/3356089?v=4],[gaigeshen , 0.14, https://avatars2.githubusercontent.com/u/7309579?v=4],[ukid , 0.12, https://avatars3.githubusercontent.com/u/1004222?v=4],[ajffdnt , 0.11, https://avatars2.githubusercontent.com/u/4186486?v=4],[DDLeEHi , 0.11, https://avatars2.githubusercontent.com/u/20118945?v=4],[Donlon , 0.09, https://avatars3.githubusercontent.com/u/4056887?v=4],[crskyp , 0.09, https://avatars2.githubusercontent.com/u/1946453?v=4],[mgcnrx11 , 0.07, https://avatars3.githubusercontent.com/u/1214823?v=4]]
'ewan',s [[dorireuv , 0.12, https://avatars3.githubusercontent.com/u/1017142?v=4],[MachineChen , 0.08, https://avatars0.githubusercontent.com/u/37149045?v=4],[jasonleaster , 0.08, https://avatars0.githubusercontent.com/u/6868785?v=4],[jeffgbutler , 0.07, https://avatars1.githubusercontent.com/u/3521127?v=4],[harawata , 0.06, https://avatars3.githubusercontent.com/u/149268?v=4],[kmoco2am , 0.06, https://avatars2.githubusercontent.com/u/7467713?v=4],[jcsantosbr , 0.05, https://avatars1.githubusercontent.com/u/3025846?v=4],[fuwei123456 , 0.05, https://avatars1.githubusercontent.com/u/2115146?v=4],[dirk-olmes , 0.05, https://avatars2.githubusercontent.com/u/429878?v=4],[zihengCat , 0.04, https://avatars3.githubusercontent.com/u/19472493?v=4]]
'biibala',s [[paperant , 0.25, https://avatars3.githubusercontent.com/u/18215687?v=4],[twoyao , 0.20, https://avatars2.githubusercontent.com/u/3994717?v=4],[Caeson , 0.17, https://avatars0.githubusercontent.com/u/14235657?v=4],[tanwenhai , 0.14, https://avatars1.githubusercontent.com/u/6077165?v=4],[wangdx , 0.11, https://avatars3.githubusercontent.com/u/567127?v=4],[illusorycloud , 0.06, https://avatars0.githubusercontent.com/u/31980412?v=4],[wangzhenhui1992 , 0.06, https://avatars1.githubusercontent.com/u/16408480?v=4],[JuhoKang , 0.06, https://avatars1.githubusercontent.com/u/4745294?v=4],[duxinglangzi , 0.05, https://avatars2.githubusercontent.com/u/30685649?v=4],[mikemonteith , 0.05, https://avatars3.githubusercontent.com/u/227467?v=4]]
'apache ',s [[ipofss , 0.12, https://avatars1.githubusercontent.com/u/8225921?v=4],[ziyitony , 0.08, https://avatars3.githubusercontent.com/u/18106851?v=4],[vpop , 0.04, https://avatars3.githubusercontent.com/u/3687404?v=4],[emrecosar , 0.03, https://avatars3.githubusercontent.com/u/2065139?v=4],[ralf0131 , 0.03, https://avatars1.githubusercontent.com/u/4397305?v=4],[chuntaojun , 0.03, https://avatars0.githubusercontent.com/u/23445172?v=4],[crossoverJie , 0.02, https://avatars3.githubusercontent.com/u/15684156?v=4],[Tneciv , 0.02, https://avatars3.githubusercontent.com/u/7685451?v=4],[oldratlee , 0.02, https://avatars1.githubusercontent.com/u/1063891?v=4],[yusufaytas , 0.02, https://avatars2.githubusercontent.com/u/1049483?v=4]]
'fliggy.com',s [[aaronysj , 0.33, https://avatars3.githubusercontent.com/u/13292046?v=4],[xiaoyangW , 0.11, https://avatars1.githubusercontent.com/u/19143485?v=4],[cypherdare , 0.10, https://avatars2.githubusercontent.com/u/1843131?v=4],[mrwlei , 0.09, https://avatars2.githubusercontent.com/u/11771469?v=4],[guohao , 0.08, https://avatars0.githubusercontent.com/u/13098309?v=4],[sfyumi , 0.08, https://avatars3.githubusercontent.com/u/1942488?v=4],[pron , 0.07, https://avatars1.githubusercontent.com/u/1273445?v=4],[alfredzouang , 0.06, https://avatars0.githubusercontent.com/u/43456743?v=4],[15101596893 , 0.06, https://avatars3.githubusercontent.com/u/26040780?v=4],[DepthZ , 0.06, https://avatars2.githubusercontent.com/u/26402116?v=4]]
'momo',s [[aaronysj , 0.33, https://avatars3.githubusercontent.com/u/13292046?v=4],[xiaoyangW , 0.11, https://avatars1.githubusercontent.com/u/19143485?v=4],[mrwlei , 0.09, https://avatars2.githubusercontent.com/u/11771469?v=4],[diecui1202 , 0.04, https://avatars2.githubusercontent.com/u/1152291?v=4],[Pomelo1001 , 0.04, https://avatars2.githubusercontent.com/u/17921107?v=4],[hanandjun , 0.03, https://avatars2.githubusercontent.com/u/17228526?v=4],[zeason , 0.03, https://avatars2.githubusercontent.com/u/34996463?v=4],[sora-zero , 0.03, https://avatars1.githubusercontent.com/u/3668122?v=4],[OrDTesters , 0.03, https://avatars0.githubusercontent.com/u/44483852?v=4],[ZephyrJung , 0.03, https://avatars1.githubusercontent.com/u/2569600?v=4]]
'cetsoft',s [[ipofss , 0.12, https://avatars1.githubusercontent.com/u/8225921?v=4],[Donlon , 0.09, https://avatars3.githubusercontent.com/u/4056887?v=4],[mikulucky , 0.08, https://avatars0.githubusercontent.com/u/4526195?v=4],[Argyro-Sioziou , 0.08, https://avatars0.githubusercontent.com/u/22822639?v=4],[4lexis , 0.08, https://avatars0.githubusercontent.com/u/19871727?v=4],[gwildor28 , 0.08, https://avatars0.githubusercontent.com/u/16000365?v=4],[SrdjanPaunovic , 0.08, https://avatars1.githubusercontent.com/u/22815104?v=4],[qpi , 0.08, https://avatars2.githubusercontent.com/u/1001491?v=4],[okinskas , 0.08, https://avatars0.githubusercontent.com/u/20372387?v=4],[ziyitony , 0.08, https://avatars3.githubusercontent.com/u/18106851?v=4]]
'elsevier',s [[ipofss , 0.12, https://avatars1.githubusercontent.com/u/8225921?v=4],[netmaxt3r , 0.12, https://avatars2.githubusercontent.com/u/1734518?v=4],[ziyitony , 0.08, https://avatars3.githubusercontent.com/u/18106851?v=4],[doompadee , 0.08, https://avatars3.githubusercontent.com/u/31240866?v=4],[pedroAlba , 0.07, https://avatars1.githubusercontent.com/u/23246530?v=4],[chriscizek , 0.07, https://avatars1.githubusercontent.com/u/17190266?v=4],[xdream86 , 0.06, https://avatars0.githubusercontent.com/u/1835487?v=4],[UWarbs , 0.06, https://avatars3.githubusercontent.com/u/6990603?v=4],[neilbryson , 0.05, https://avatars1.githubusercontent.com/u/10649516?v=4],[vpop , 0.04, https://avatars3.githubusercontent.com/u/3687404?v=4]]
'valhallalabs',s [[sqrthree , 0.20, https://avatars2.githubusercontent.com/u/8622362?v=4],[ipofss , 0.12, https://avatars1.githubusercontent.com/u/8225921?v=4],[almic , 0.11, https://avatars3.githubusercontent.com/u/21991767?v=4],[wajdichamakhi , 0.11, https://avatars1.githubusercontent.com/u/4020238?v=4],[AngelOfMors , 0.11, https://avatars1.githubusercontent.com/u/13793037?v=4],[dexterbg , 0.11, https://avatars1.githubusercontent.com/u/2706753?v=4],[thadeubatista , 0.11, https://avatars0.githubusercontent.com/u/10009422?v=4],[pagrzybe , 0.11, https://avatars1.githubusercontent.com/u/16819943?v=4],[tonypatino-monoclesociety , 0.10, https://avatars0.githubusercontent.com/u/13628883?v=4],[adric , 0.10, https://avatars2.githubusercontent.com/u/1448796?v=4]]
'china mobile communications group co.,ltd',s [[ipofss , 0.12, https://avatars1.githubusercontent.com/u/8225921?v=4],[mikulucky , 0.08, https://avatars0.githubusercontent.com/u/4526195?v=4],[Argyro-Sioziou , 0.08, https://avatars0.githubusercontent.com/u/22822639?v=4],[4lexis , 0.08, https://avatars0.githubusercontent.com/u/19871727?v=4],[gwildor28 , 0.08, https://avatars0.githubusercontent.com/u/16000365?v=4],[SrdjanPaunovic , 0.08, https://avatars1.githubusercontent.com/u/22815104?v=4],[qpi , 0.08, https://avatars2.githubusercontent.com/u/1001491?v=4],[okinskas , 0.08, https://avatars0.githubusercontent.com/u/20372387?v=4],[ziyitony , 0.08, https://avatars3.githubusercontent.com/u/18106851?v=4],[joshzambales , 0.08, https://avatars1.githubusercontent.com/u/8704552?v=4]]
'taobao tmall @aliyun @alibaba',s [[ipofss , 0.12, https://avatars1.githubusercontent.com/u/8225921?v=4],[ziyitony , 0.08, https://avatars3.githubusercontent.com/u/18106851?v=4],[vpop , 0.04, https://avatars3.githubusercontent.com/u/3687404?v=4],[dongxuwang , 0.03, https://avatars1.githubusercontent.com/u/4261431?v=4],[emrecosar , 0.03, https://avatars3.githubusercontent.com/u/2065139?v=4],[ZephyrJung , 0.03, https://avatars1.githubusercontent.com/u/2569600?v=4],[binarywang , 0.03, https://avatars1.githubusercontent.com/u/1343140?v=4],[chuntaojun , 0.03, https://avatars0.githubusercontent.com/u/23445172?v=4],[Tneciv , 0.02, https://avatars3.githubusercontent.com/u/7685451?v=4],[lihengming , 0.02, https://avatars3.githubusercontent.com/u/17757549?v=4]]
'eddyson-de',s [[aidendeom , 0.25, https://avatars0.githubusercontent.com/u/3867547?v=4],[shubhamyeole , 0.25, https://avatars3.githubusercontent.com/u/15117339?v=4],[grijeshsaini , 0.11, https://avatars3.githubusercontent.com/u/9973395?v=4],[gkdn , 0.10, https://avatars1.githubusercontent.com/u/4112632?v=4],[Donlon , 0.09, https://avatars3.githubusercontent.com/u/4056887?v=4],[withinthefog , 0.05, https://avatars0.githubusercontent.com/u/1320910?v=4],[srowen , 0.05, https://avatars0.githubusercontent.com/u/822522?v=4],[markusmo3 , 0.04, https://avatars1.githubusercontent.com/u/3317416?v=4],[rosuH , 0.04, https://avatars2.githubusercontent.com/u/15865017?v=4],[westinyang , 0.04, https://avatars1.githubusercontent.com/u/4905028?v=4]]
